t,xpos,ypos,vx,vy
0.0,0.0,65.54468288625463,0.0841698890458393,1.2147663694126714
0.02002002002002002,0.0016850828637805667,65.56900253328992,0.0841698890458393,1.0145661692124712
0.04004004004004004,0.0033701657275611334,65.58931416830919,0.0841698890458393,0.8143659690122711
0.06006006006006006,0.0050552485913417,65.60561779131244,0.0841698890458393,0.614165768812071
0.08008008008008008,0.006740331455122267,65.61791340229966,0.0841698890458393,0.4139655686118708
0.10010010010010009,0.008425414318902834,65.62620100127087,0.0841698890458393,0.2137653684116706
0.12012012012012012,0.010110497182683401,65.63048058822606,0.0841698890458393,0.013565168211470413
0.14014014014014015,0.011795580046463968,65.63075216316523,0.0841698890458393,-0.18663503198872977
0.16016016016016016,0.013480662910244535,65.62701572608837,0.0841698890458393,-0.38683523218892996
0.18018018018018017,0.015165745774025102,65.6192712769955,0.0841698890458393,-0.5870354323891301
0.20020020020020018,0.016850828637805668,65.6075188158866,0.0841698890458393,-0.7872356325893304
0.22022022022022023,0.018535911501586233,65.5917583427617,0.0841698890458393,-0.9874358327895305
0.24024024024024024,0.0202209943653668,65.57198985762076,0.0841698890458393,-1.1876360329897306
0.2602602602602603,0.021906077229147364,65.54821336046382,0.0841698890458393,-1.3878362331899308
0.2802802802802803,0.02359116009292793,65.52042885129084,0.0841698890458393,-1.588036433390131
0.3003003003003003,0.025276242956708495,65.48863633010185,0.0841698890458393,-1.788236633590331
0.3203203203203203,0.02696132582048906,65.45283579689685,0.0841698890458393,-1.9884368337905312
0.3403403403403404,0.028646408684269625,65.41302725167581,0.0841698890458393,-2.1886370339907315
0.36036036036036034,0.03033149154805019,65.36921069443876,0.0841698890458393,-2.3888372341909316
0.3803803803803804,0.032016574411830756,65.3213861251857,0.0841698890458393,-2.5890374343911318
0.40040040040040037,0.03370165727561132,65.2695535439166,0.0841698890458393,-2.789237634591332
0.42042042042042044,0.03538674013939189,65.21371295063149,0.0841698890458393,-2.989437834791532
0.44044044044044045,0.03707182300317245,65.15386434533036,0.0841698890458393,-3.189638034991732
0.4604604604604605,0.03875690586695302,65.0900077280132,0.0841698890458393,-3.3898382351919323
0.4804804804804805,0.04044198873073358,65.02214309868003,0.0841698890458393,-3.5900384353921324
0.5005005005005005,0.04212707159451415,64.95027045733084,0.0841698890458393,-3.7902386355923325
0.5205205205205206,0.043812154458294714,64.87438980396563,0.0841698890458393,-3.9904388357925327
0.5405405405405406,0.04549723732207528,64.7945011385844,0.0841698890458393,-4.190639035992733
0.5605605605605606,0.047182320185855844,64.71060446118715,0.0841698890458393,-4.390839236192933
0.5805805805805806,0.04886740304963641,64.62269977177387,0.0841698890458393,-4.5910394363931335
0.6006006006006006,0.050552485913416975,64.53078707034457,0.0841698890458393,-4.791239636593334
0.6206206206206206,0.05223756877719754,64.43486635689926,0.0841698890458393,-4.991439836793534
0.6406406406406406,0.053922651640978106,64.33493763143794,0.0841698890458393,-5.191640036993734
0.6606606606606606,0.05560773450475867,64.23100089396058,0.0841698890458393,-5.391840237193934
0.6806806806806808,0.05729281736853924,64.12305614446721,0.0841698890458393,-5.592040437394134
0.7007007007007007,0.0589779002323198,64.01110338295783,0.0841698890458393,-5.792240637594334
0.7207207207207207,0.06066298309610037,63.89514260943241,0.0841698890458393,-5.992440837794534
0.7407407407407407,0.06234806595988093,63.77517382389098,0.0841698890458393,-6.1926410379947345
0.7607607607607608,0.0640331488236615,63.65119702633353,0.0841698890458393,-6.392841238194935
0.7807807807807808,0.06571823168744206,63.52321221676006,0.0841698890458393,-6.593041438395135
0.8008008008008007,0.06740331455122263,63.391219395170566,0.0841698890458393,-6.793241638595335
0.8208208208208208,0.0690883974150032,63.25521856156505,0.0841698890458393,-6.993441838795535
0.8408408408408409,0.07077348027878376,63.11520971594352,0.0841698890458393,-7.193642038995735
0.8608608608608609,0.07245856314256433,62.97119285830597,0.0841698890458393,-7.393842239195935
0.8808808808808809,0.07414364600634489,62.82316798865239,0.0841698890458393,-7.594042439396135
0.9009009009009008,0.07582872887012546,62.6711351069828,0.0841698890458393,-7.794242639596336
0.920920920920921,0.07751381173390602,62.51509421329719,0.0841698890458393,-7.994442839796536
0.9409409409409409,0.07919889459768659,62.35504530759556,0.0841698890458393,-8.194643039996736
0.960960960960961,0.08088397746146715,62.19098838987791,0.0841698890458393,-8.394843240196936
0.980980980980981,0.08256906032524772,62.022923460144234,0.0841698890458393,-8.595043440397136
1.001001001001001,0.08425414318902828,61.850850518394545,0.0841698890458393,-8.795243640597336
1.021021021021021,0.08593922605280885,61.67476956462883,0.0841698890458393,-8.995443840797536
1.0410410410410411,0.08762430891658941,61.4946805988471,0.0841698890458393,-9.195644040997736
1.0610610610610611,0.08930939178036998,61.31058362104935,0.0841698890458393,-9.395844241197937
1.0810810810810811,0.09099447464415054,61.12247863123557,0.0841698890458393,-9.596044441398137
1.1011011011011012,0.09267955750793111,60.93036562940578,0.0841698890458393,-9.796244641598337
1.1211211211211212,0.09436464037171167,60.734244615559966,0.0841698890458393,-9.996444841798537
1.1411411411411412,0.09604972323549224,60.53411558969813,0.0841698890458393,-10.196645041998737
1.1611611611611612,0.0977348060992728,60.32997855182028,0.0841698890458393,-10.396845242198937
1.1811811811811812,0.09941988896305337,60.12183350192641,0.0841698890458393,-10.597045442399137
1.2012012012012012,0.10110497182683394,59.909680440016515,0.0841698890458393,-10.797245642599338
1.2212212212212212,0.1027900546906145,59.693519366090605,0.0841698890458393,-10.997445842799538
1.2412412412412412,0.10447513755439507,59.47335028014867,0.0841698890458393,-11.197646042999738
1.2612612612612613,0.10616022041817563,59.24917318219072,0.0841698890458393,-11.397846243199938
1.2812812812812813,0.1078453032819562,59.020988072216745,0.0841698890458393,-11.598046443400138
1.3013013013013013,0.10953038614573676,58.78879495022675,0.0841698890458393,-11.798246643600338
1.3213213213213213,0.11121546900951733,58.55259381622074,0.0841698890458393,-11.998446843800538
1.3413413413413413,0.1129005518732979,58.31238467019871,0.0841698890458393,-12.198647044000738
1.3613613613613615,0.11458563473707846,58.068167512160656,0.0841698890458393,-12.398847244200939
1.3813813813813813,0.11627071760085902,57.819942342106586,0.0841698890458393,-12.599047444401139
1.4014014014014013,0.11795580046463959,57.56770916003649,0.0841698890458393,-12.799247644601339
1.4214214214214214,0.11964088332842016,57.31146796595038,0.0841698890458393,-12.999447844801539
1.4414414414414414,0.12132596619220072,57.05121875984825,0.0841698890458393,-13.199648045001739
1.4614614614614616,0.12301104905598129,56.78696154173009,0.0841698890458393,-13.39984824520194
1.4814814814814814,0.12469613191976185,56.51869631159592,0.0841698890458393,-13.60004844540214
1.5015015015015014,0.12638121478354242,56.246423069445726,0.0841698890458393,-13.80024864560234
1.5215215215215216,0.128066297647323,55.97014181527951,0.0841698890458393,-14.00044884580254
1.5415415415415414,0.12975138051110358,55.68985254909728,0.0841698890458393,-14.20064904600274
1.5615615615615617,0.13143646337488415,55.40555527089903,0.0841698890458393,-14.40084924620294
1.5815815815815815,0.13312154623866473,55.117249980684754,0.0841698890458393,-14.60104944640314
1.6016016016016015,0.1348066291024453,54.82493667845446,0.0841698890458393,-14.80124964660334
1.6216216216216217,0.1364917119662259,54.52861536420815,0.0841698890458393,-15.00144984680354
1.6416416416416415,0.13817679483000647,54.228286037945814,0.0841698890458393,-15.20165004700374
1.6616616616616617,0.13986187769378705,53.92394869966746,0.0841698890458393,-15.40185024720394
1.6816816816816818,0.14154696055756763,53.61560334937309,0.0841698890458393,-15.60205044740414
1.7017017017017015,0.1432320434213482,53.30324998706269,0.0841698890458393,-15.80225064760434
1.7217217217217218,0.1449171262851288,52.98688861273628,0.0841698890458393,-16.002450847804543
1.7417417417417416,0.14660220914890937,52.666519226393845,0.0841698890458393,-16.202651048004743
1.7617617617617618,0.14828729201268995,52.342141828035395,0.0841698890458393,-16.402851248204943
1.7817817817817818,0.14997237487647053,52.01375641766092,0.0841698890458393,-16.603051448405143
1.8018018018018016,0.1516574577402511,51.681362995270426,0.0841698890458393,-16.803251648605343
1.8218218218218218,0.15334254060403169,51.344961560863915,0.0841698890458393,-17.003451848805543
1.841841841841842,0.15502762346781226,51.00455211444138,0.0841698890458393,-17.203652049005743
1.8618618618618619,0.15671270633159284,50.660134656002825,0.0841698890458393,-17.403852249205944
1.8818818818818819,0.15839778919537342,50.31170918554825,0.0841698890458393,-17.604052449406144
1.9019019019019017,0.160082872059154,49.95927570307766,0.0841698890458393,-17.804252649606344
1.921921921921922,0.16176795492293458,49.60283420859105,0.0841698890458393,-18.004452849806544
1.9419419419419421,0.16345303778671516,49.242384702088415,0.0841698890458393,-18.204653050006744
1.961961961961962,0.16513812065049574,48.87792718356976,0.0841698890458393,-18.404853250206944
1.981981981981982,0.16682320351427632,48.50946165303509,0.0841698890458393,-18.605053450407144
2.002002002002002,0.1685082863780569,48.136988110484396,0.0841698890458393,-18.805253650607344
2.022022022022022,0.17019336924183748,47.76050655591768,0.0841698890458393,-19.005453850807545
2.042042042042042,0.17187845210561806,47.38001698933495,0.0841698890458393,-19.205654051007745
2.0620620620620618,0.17356353496939864,46.99551941073619,0.0841698890458393,-19.405854251207945
2.0820820820820822,0.17524861783317922,46.607013820121416,0.0841698890458393,-19.606054451408145
2.1021021021021022,0.1769337006969598,46.214500217490624,0.0841698890458393,-19.806254651608345
2.1221221221221223,0.17861878356074037,45.81797860284381,0.0841698890458393,-20.006454851808545
2.1421421421421423,0.18030386642452095,45.41744897618098,0.0841698890458393,-20.206655052008745
2.1621621621621623,0.18198894928830153,45.012911337502125,0.0841698890458393,-20.406855252208945
2.1821821821821823,0.1836740321520821,44.60436568680725,0.0841698890458393,-20.607055452409146
2.2022022022022023,0.1853591150158627,44.19181202409636,0.0841698890458393,-20.807255652609346
2.2222222222222223,0.18704419787964327,43.77525034936944,0.0841698890458393,-21.007455852809546
2.2422422422422423,0.18872928074342385,43.35468066262651,0.0841698890458393,-21.207656053009746
2.2622622622622623,0.19041436360720443,42.930102963867554,0.0841698890458393,-21.407856253209946
2.2822822822822824,0.192099446470985,42.50151725309258,0.0841698890458393,-21.608056453410146
2.3023023023023024,0.1937845293347656,42.06892353030159,0.0841698890458393,-21.808256653610346
2.3223223223223224,0.19546961219854617,41.632321795494576,0.0841698890458393,-22.008456853810547
2.3423423423423424,0.19715469506232675,41.19171204867154,0.0841698890458393,-22.208657054010747
2.3623623623623624,0.19883977792610733,40.74709428983249,0.0841698890458393,-22.408857254210947
2.3823823823823824,0.2005248607898879,40.298468518977415,0.0841698890458393,-22.609057454411147
2.4024024024024024,0.20220994365366848,39.84583473610632,0.0841698890458393,-22.809257654611347
2.4224224224224224,0.20389502651744906,39.38919294121921,0.0841698890458393,-23.009457854811547
2.4424424424424425,0.20558010938122964,38.92854313431607,0.0841698890458393,-23.209658055011747
2.4624624624624625,0.20726519224501022,38.463885315396915,0.0841698890458393,-23.409858255211947
2.4824824824824825,0.2089502751087908,37.99521948446174,0.0841698890458393,-23.610058455412148
2.5025025025025025,0.21063535797257138,37.52254564151055,0.0841698890458393,-23.810258655612348
2.5225225225225225,0.21232044083635196,37.045863786543336,0.0841698890458393,-24.010458855812548
2.5425425425425425,0.21400552370013254,36.5651739195601,0.0841698890458393,-24.210659056012748
2.5625625625625625,0.21569060656391312,36.080476040560846,0.0841698890458393,-24.410859256212948
2.5825825825825826,0.2173756894276937,35.591770149545574,0.0841698890458393,-24.611059456413148
2.6026026026026026,0.21906077229147428,35.09905624651428,0.0841698890458393,-24.81125965661335
2.6226226226226226,0.22074585515525486,34.60233433146696,0.0841698890458393,-25.01145985681355
2.6426426426426426,0.22243093801903543,34.10160440440363,0.0841698890458393,-25.21166005701375
2.6626626626626626,0.224116020882816,33.596866465324275,0.0841698890458393,-25.41186025721395
2.6826826826826826,0.2258011037465966,33.0881205142289,0.0841698890458393,-25.61206045741415
2.7027027027027026,0.22748618661037717,32.575366551117504,0.0841698890458393,-25.81226065761435
2.722722722722723,0.22917126947415775,32.05860457599009,0.0841698890458393,-26.01246085781455
2.7427427427427427,0.23085635233793833,31.537834588846653,0.0841698890458393,-26.21266105801475
2.7627627627627627,0.2325414352017189,31.0130565896872,0.0841698890458393,-26.41286125821495
2.7827827827827827,0.2342265180654995,30.484270578511726,0.0841698890458393,-26.61306145841515
2.8028028028028027,0.23591160092928007,29.95147655532023,0.0841698890458393,-26.81326165861535
2.822822822822823,0.23759668379306065,29.414674520112715,0.0841698890458393,-27.01346185881555
2.8428428428428427,0.23928176665684123,28.87386447288918,0.0841698890458393,-27.21366205901575
2.8628628628628627,0.2409668495206218,28.32904641364963,0.0841698890458393,-27.41386225921595
2.8828828828828827,0.24265193238440239,27.780220342394053,0.0841698890458393,-27.61406245941615
2.9029029029029028,0.24433701524818296,27.227386259122458,0.0841698890458393,-27.81426265961635
2.922922922922923,0.24602209811196354,26.670544163834844,0.0841698890458393,-28.01446285981655
2.942942942942943,0.24770718097574412,26.10969405653121,0.0841698890458393,-28.21466306001675
2.962962962962963,0.2493922638395247,25.544835937211555,0.0841698890458393,-28.41486326021695
2.982982982982983,0.2510773467033053,24.97596980587588,0.0841698890458393,-28.61506346041715
3.003003003003003,0.25276242956708583,24.403095662524187,0.0841698890458393,-28.81526366061735
3.0230230230230233,0.2544475124308664,23.82621350715647,0.0841698890458393,-29.01546386081755
3.0430430430430433,0.25613259529464694,23.245323339772735,0.0841698890458393,-29.21566406101775
3.063063063063063,0.2578176781584275,22.66042516037298,0.0841698890458393,-29.41586426121795
3.083083083083083,0.25950276102220804,22.071518968957207,0.0841698890458393,-29.61606446141815
3.103103103103103,0.2611878438859886,21.47860476552541,0.0841698890458393,-29.81626466161835
3.1231231231231233,0.26287292674976914,20.881682550077596,0.0841698890458393,-30.01646486181855
3.1431431431431434,0.2645580096135497,20.28075232261376,0.0841698890458393,-30.216665062018752
3.163163163163163,0.26624309247733025,19.675814083133908,0.0841698890458393,-30.416865262218952
3.183183183183183,0.2679281753411108,19.06686783163803,0.0841698890458393,-30.617065462419152
3.203203203203203,0.26961325820489135,18.453913568126136,0.0841698890458393,-30.817265662619352
3.2232232232232234,0.2712983410686719,17.836951292598222,0.0841698890458393,-31.017465862819552
3.2432432432432434,0.27298342393245245,17.21598100505429,0.0841698890458393,-31.217666063019752
3.263263263263263,0.274668506796233,16.591002705494333,0.0841698890458393,-31.417866263219953
3.283283283283283,0.27635358966001355,15.962016393918358,0.0841698890458393,-31.618066463420153
3.303303303303303,0.2780386725237941,15.329022070326364,0.0841698890458393,-31.818266663620353
3.3233233233233235,0.27972375538757466,14.692019734718349,0.0841698890458393,-32.01846686382056
3.3433433433433435,0.2814088382513552,14.051009387094313,0.0841698890458393,-32.21866706402076
3.3633633633633635,0.28309392111513576,13.405991027454258,0.0841698890458393,-32.41886726422096
3.383383383383383,0.2847790039789163,12.756964655798182,0.0841698890458393,-32.61906746442116
3.403403403403403,0.28646408684269686,12.103930272126087,0.0841698890458393,-32.81926766462136
3.4234234234234235,0.2881491697064774,11.446887876437971,0.0841698890458393,-33.01946786482156
